,0,1
33,Moonage Daydream,2- 6- 11-m 11-m7/9 4- 7- 2- 6- 11-m 11-m/9 4- 7- 2- 4- 7- 2- 4- 7- 2- 4- 2- 4- 2- 6- 11-m 11-m7/9 4- 7- 7- 2- 6- 11-m 11-m/9 4- 7- 2- 4- 7- 2- 4- 7- 2- 4- 2- 4- 11-m 9- 7- 6- 7- 2- 4- 7- 2- 4- 7- 2- 4- 2- 4- 7- 2- 4- 7- 2- 4- 7- 2- 4- 2- 4-
34,Angie,9-m 4- 7- 5-sus4 5- 0- 0- 11- 9-m 4- 7- 5- 0- 9-m 4- 7- 5- 0- 7- 2-m 9-m 0- 5- 7- 9-m 4- 7- 5- 0- 9-m7 9-m 4- 7- 5- 0- 9-m 4- 7- 5- 0- 7- 2-m 9-m 0- 5- 7- 9-m 4- 7- 5- 0- 0- 7- 2-m 9-m 0- 5- 7- 9-m 4- 7- 5- 0- 9-m7 4- 7- 5-sus4 5- 7- 0- 7- 2-m 9-m 0- 5- 7- 2-m 9-m 2-m 9-m 2-m 9-m 0- 5- 7- 9-m 4- 7- 5- 0- 9-m 4- 7- 5- 0-
35,Friend Of The Devil,7- 0- 7- 0- 2- 9-m 2- 9-m 0- 2- 7- 0- 7- 0- 2- 9-m 2- 9-m 0- 2- 7- 0- 7- 0- 2- 9-m 2- 9-m 0- 2- 2- 0- 2- 9-m 0- 2- 7- 0- 7- 0- 2- 9-m 2- 9-m 0- 2- 7- 0- 7- 0- 2- 9-m 2- 9-m 0- 2- 2- 0- 2- 9-m 0- 2- 7- 0- 7- 0- 2- 9-m 2- 9-m 0- 2-
36,Stuck In The Middle With You,2- 2- 7-7 2- 9- 0- 7- 2- 2- 2- 7-7 2- 9- 0- 7- 2- 7-7 2- 7-7 2- 9-7 2- 2- 7-7 2- 9- 0- 7- 2- 2- 2- 2- 2- 7-7 7-7 2- 2- 9- 0- 7- 2- 2- 7-7 2- 7-7 2- 9-7 2- 2- 7-7 2- 9- 0- 7- 2- 2- 2- 2- 2- 2-
37,Psycho Killer,9-5 7- 9- 7- 9- 7- 9- 7- 9- 7- 5- 7- 9- 5- 7- 0- 5- 5- 7- 9- 5- 7- 0- 5- 7- 9- 7- 9- 7- 9- 7- 9- 7- 9- 7- 9- 7- 5- 7- 9- 5- 7- 0- 5- 5- 7- 9- 5- 7- 0- 5- 7- 11-m 7- 11-m 7- 9- 7- 9- 7- 9- 7- 9- 7- 9- 7- 5- 7- 9- 5- 7- 0- 5- 7- 9- 5- 7- 0- 5- 7- 9-
38,Wild Horses,7- 9-m 7- 9-m 7- 11-m 7- 11-m 7- 9-m 0- 2- 7- 2- 11-m 7- 11-m 7- 9-m 0- 2- 7- 2- 9-m 0- 2- 7- 5- 0- 11-m 9-m 0- 2- 7- 5- 0- 11-m 7- 11-m 7- 9-m 0- 2- 7- 2- 11-m 7- 11-m 7- 9-m 0- 2- 7- 2- 9-m 0- 2- 7- 5- 0- 11-m 9-m 0- 2- 7- 5- 0- 5- 0- 5- 0- 2- 7- 7-sus4 7- 7- 11-m 7- 11-m 7- 9-m 0- 2- 7- 2- 11-m 7- 11-m 7- 9-m 0- 2- 7- 2- 9-m 0- 2- 7- 5- 0- 11-m 9-m 0- 2- 7- 5- 0- 11-m 7- 11-m 7- 9-m 0- 2- 7- 7-sus4 7- 2- 9-m 0- 2- 7- 5- 0- 11-m 9-m 0- 2- 7- 5- 0- 2- 7-
39,Thats Alright Mama,9- 9- 9- 9-7 9-7 2- 2- 4-7 9- 9- 9- 9- 9- 9-7 9-7 2- 2- 4-7 9- 9- 9- 9- 9- 2- 2- 4- 4- 9- 9- 9- 9- 9- 9- 9-7 9-7 2- 2- 4-7 9- 9- 9- 9- 2- 4-7 9-
40,Sister Golden Hair,9-m 5- 0-sus4 4-m 9-m 7- 5- 0- 4-m 5- 0- 4-m 5- 2-m 9-m 4-m 5- 2-m 5- 0- 0-sus4 0- 0- 4-m 5- 0- 4-m 5- 2-m 9-m 4-m 5- 2-m 5- 0- 7- 5- 0- 7- 5- 0- 2-m 4-m 5- 9-m 5- 0-sus4 4-m 9-m 7- 5- 0- 4-m 5- 0- 4-m 5- 2-m 9-m 4-m 5- 2-m 5- 0- 7- 5- 0- 7- 5- 0- 2-m 4-m 5- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0-
41,Landslide,0- 7-/11 9-m7 2-/6 7- 7-/6 4-m7 11- 11- 7- 7- 2- 2- 9- 9- 4- 4- 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 2-/6 7- 7-/6 4-m7 0- 7-/11 9-m7 2-/6 7- 7-/6 4-m7 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 2-/6 7- 7-/6 4-m7 0- 7-/11 9-m7 2-/6 7- 7-/6 4-m7 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7 7-/11 0- 7-/11 9-m7
42,Sister Golden Hair,1-m 9- 4- 4-sus4 4- 8-m 1-m 11- 9- 4- 8-m 9- 4- 8-m 9- 6-m 1-m 8-m 9- 6-m 9- 4- 4-sus4 4- 4- 8-m 9- 4- 8-m 9- 6-m 1-m 8-m 9- 6-m 9- 4- 11- 9- 4- 11- 9- 4- 6-m 8-m 9- 1-m 9- 4- 4-sus4 4- 8-m 1-m 11- 9- 4- 8-m 9- 4- 8-m 9- 6-m 1-m 8-m 9- 6-m 9- 4- 11- 9- 4- 11- 9- 4- 6-m 8-m 9- 11- 9- 4-
43,This Christmas,0-9sus4 3-maj9 11-7+5 0-maj11 11-m7-5 5-maj7 9-m7 7-m7 0-9sus4 5-maj7 5-maj7 2-m7 3-maj9 3-maj7 2-m7 0-9sus4 5-maj7 2-m7 3-maj9 3-maj7 2-m7 0-9sus4 9-m7 2-9sus4 7-m7 0-maj11 5-maj7 11-7+5 10-maj7 5-maj7 2-m7 11-m7-5 5-maj7 9-m7 7-m7 0-9sus4 5-maj7 5-maj7 2-m7 3-maj9 3-maj7 2-m7 0-9sus4 5-maj7 2-m7 3-maj9 3-maj7 2-m7 0-9sus4 9-m7 2-9sus4 7-m7 0-maj11 5-maj7 11-7+5 10-maj7 5-maj7 2-m7 11-m7-5 5-maj7 9-m7 7-m7 0-9sus4 5-maj7 5-maj7 2-m7 3-maj9 3-maj7 2-m7 0-9sus4 5-maj7 2-m7 3-maj9 3-maj7 2-m7 0-9sus4 9-m7 2-9sus4 7-m7 0-maj11 5-maj7 11-7+5 10-maj7 5-maj7 2-m7 11-m7-5 5-maj7 9-m7 7-m7 0-9sus4 5-maj7
44,Rocky Mountain High,2- 4-m 7- 9-7 2- 4-m 0- 9- 2- 4-m 7- 2- 4-m 0- 9- 2- 4-m 7- 2- 4-m 0- 9- 2- 4-m 7- 2- 4-m 0- 9- 2- 4-m 7- 9- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 7- 9- 2- 4-m 7- 9- 2- 4-m 7- 9-7 2- 4-m 0- 9- 2- 4-m 7- 2- 4-m 0- 9- 2- 4-m 0- 7- 2- 4-m 0- 9- 2- 4-m 7- 2- 4-m 0- 9- 2- 4-m 0- 7- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 7- 9- 2- 4-m 7- 9- 2- 4-m 7- 9-7 2- 4-m 0- 9- 2- 4-m 0- 7- 2- 4-m 0- 9- 2- 4-m 0- 7- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 9- 7- 9- 2- 4-m 7- 9- 2- 4-m 7- 9- 2- 4-m 7- 9- 2- 4-m 7-
45,Operator,7- 11-m 9-m 0- 11-m 9-m 2-7/6 7- 11-m 0- 11-m 9-m 7- 0- 7- 9-m 2-7/6 4-m 2-5/0 2-5/11 2-5/9 7- 11-m 0- 11- 9-m 7- 0- 7- 9-m 2-7/6 4-m 2-5/0 2-5/11 2-5/9 7- 0-/7 7- 0- 2- 7- 9-m 0- 2- 4-m 11-m 2- 9-m 2-7 0- 7-/11 9-m 0- 2- 0- 7- 11-m 9-m 0- 11-m 9-m 2-7/6 7- 11-m 0- 11-m 9-m 7- 0- 7- 9-m 2-7/6 4-m 2-5 2-5/0 2-5/11 2-5/9 7- 11-m 0- 11-m 9-m 7- 0- 7- 9-m 2-7 4-m 2-5 2-5/0 2-5/11 2-5/9 7- 0-/7 7- 0- 2- 7- 9-m 0- 2- 4-m 11-m 2- 9-m 2-7 0- 7-/11 9-m 0- 2- 0- 7- 0- 7- 0- 7- 11-m 0- 11-m 9-m 7- 0- 7- 9-m 2-7/6 4-m 2-5 2-5/0 2-5/11 2-5/9 7- 11-m 0- 11-m 9-m 7- 0- 7- 9-m 2-7/6 4-m 2-5 2-5/0 2-5/11 2-5/9 7- 0-/7 7- 0- 2- 7- 9-m 0- 2- 4-m 11-m 2- 9-m 2-7 0- 7-/11 9-m 0- 2- 0-
46,City Of New Orleans,2- 2- 9- 2- 11-m 7- 2- 9- 2- 9- 2- 11-m 9- 2- 11-m 6-m 9- 4- 11-m 6-m 9- 9-7 2- 7- 9- 2- 11-m 7- 2- 9-7 2- 9- 11-m 4-7 0- 7- 9- 9-7 2- 2- 9- 2- 11-m 7- 2- 9- 2- 9- 2- 11-m 9- 2- 11-m 6-m 9- 4- 11-m 6-m 9- 9-7 2- 7- 9- 2- 11-m 7- 2- 9-7 2- 9- 11-m 4-7 0- 7- 9- 9-7 2- 2- 9- 2- 11-m 7- 2- 9- 2- 9- 2- 11-m 9- 2- 11-m 6-m 9- 4- 11-m 6-m 9- 9-7 2- 7- 9- 2- 11-m 7- 2- 9-7 2- 9- 11-m 4-7 0- 7- 9- 9-7 2-
47,Sunday Morning Coming Down,7- 0- 2- 7- 7- 4-m 2- 7- 7-7 0- 7- 4-m 0- 2- 0- 2- 7- 7-7 0- 2- 7- 7- 4-m 2- 7- 7-7 0- 7- 4-m 0- 2- 9-m 2- 7- 0- 7- 2- 7- 0- 7- 2- 7- 7- 7-7 0- 2- 7- 7- 4-m 2- 7- 7-7 0- 7- 4-m 0- 2- 9-m 2- 7- 0- 7- 2- 7- 0- 7- 2- 7-
48,Mammas Dont Let Your Babies Grow Up To Be Cowboys,2- 2- 7- 9-7 2- 2- 7- 9-7 2- 2- 7- 9-7 2- 2- 7- 9-7 2- 4- 9- 11-7 4- 4- 9- 11-7 4- 4- 9- 11-7 4- 4- 9- 11-7 4-
49,Southern Nights,4- 1-7 6-7 9- 8-m 11-7 4- 1-7 6-7 9- 8-m 11-7 4- 1-7 6-7 9- 8-m 11-7 4- 1-7 6-7 9- 8-m 11-7 4- 4- 1-7 6-7 9- 8-m 11-7 4- 1-7 6-7 9- 11-7 4- 4- 1-7 6-7 9- 8-m 11-7
50,Canon In D,2- 9- 11-m 6-m 7- 2- 7- 9- 2- 2- 2- 2- 9- 9- 11-m 11-m 11-m 11-m 6-m 6-m 7- 2- 7- 9- 2- 9- 11-m 6-m 7- 2- 7- 9-
51,Paranoid,2- 4- 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 0- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 4-m 2- 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 7- 4-m 2- 7- 2- 4-m 7- 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 0- 2- 4-m 4-m 2- 7- 2- 4-m 4-m 2- 7- 2- 4-m
52,Cocaine,4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 4- 2- 0- 11- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 0- 11- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 4- 2- 0- 11- 4- 2- 4- 2-
53,Songbird,2- 7- 2- 7- 2- 4-m 7- 11-m 7- 2- 2- 7- 2- 7- 2- 4-m 7- 11-m 7- 2- 9- 7- 11-m 7- 9- 2- 7- 2- 7- 2- 4-m 7- 11-m 7- 9- 2- 9- 7- 11-m 7- 9- 2- 9- 2- 9- 2-
54,Your Song,9-m/7 9-m/6 9-m/5 0- 5- 7- 5- 0- 5-maj7 7- 4-m 9-m 9-m/7 9-m/6 5- 0- 7- 4- 9-m 0- 2-m 5- 7- 0- 5-maj7 7- 4-m 9-m 9-m/7 9-m/6 5- 0- 7- 4- 9-m 0- 2-m 5- 0- 7- 9-m 2-m 5- 7- 9-m 2-m 5- 9-m 9-m/7 9-m/6 9-m/5 0- 2-m 5- 7- 0- 5-maj7 7- 4-m 9-m 9-m/7 9-m/6 5- 0- 7- 4- 9-m 0- 2-m 5- 7- 0- 5-maj7 7- 4-m 9-m 9-m/7 9-m/6 5- 0- 7- 4- 9-m 0- 2-m 5- 0- 7- 9-m 2-m 5- 7- 9-m 2-m 5- 9-m 9-m/7 9-m/6 9-m/5 0- 2-m 5- 7- 9-m 9-m/7 9-m/6 9-m/5 0- 2-m 5- 0- 5- 7- 5- 0-
55,Youve Got A Friend,6-m7add11 7- 0- 2-7sus4 7- 6-m 11-7 4-m 11-7 4-m 11-7 4-m 9-m7 2-7sus4 7- 7- 6-m7add11 11-7 4-m 11-7 4-m 9-m7 11-m7 2-7sus4 7- 7-maj7 0- 9-m 7- 2-7sus4 7- 7-maj7 0- 4-m 7-/2 0- 11-m7 9-m7 2-7sus4 7- 0- 7- 6-m7 11-7 4-m 11-7 4-m 11-7 4-m 9-m 2-7sus4 7- 7- 6-m7add11 11-7 4-m 11-7 4-m 9-m7 11-m7 2-7sus4 2-7 2-7sus2 2-7 7- 7-maj7 0- 7- 2-7sus4 7- 7-maj7 0- 4-m 7-/2 0- 11-m7 9-m7 2-7sus4 5- 0- 7- 7-maj7 0- 5-7 4-m 9-7 2-7sus4 2-7 7- 7-maj7 0- 7- 2-7sus4 7- 7-maj7 0- 4-m 7-/2 0- 11-m7 9-m7 2-7sus4 7- 0- 7- 0-/7 7- 0-/7 7- 0-/7 7- 0- 7- 0- 7- 0- 7-
56,Hey You,4-madd9 2-m 4-madd9 11-m 4-madd9 11-m 2- 7- 2- 0- 11-m 9-m 4-m 2-m 4-madd9 11-m 4-madd9 11-m 2- 7- 2- 0- 11-m 9-m 4-m 4-m 9-m 4-m 0- 2- 7- 2- 0- 0- 2- 7- 2- 0- 0- 2- 7- 2- 0- 0- 2- 4-madd9 4-madd9 2-m 4-madd9 11-m 4-madd9 11-m 2- 7- 2- 0- 11-m 9-m 4-madd9
57,Desperado,4- 9- 2- 7- 11- 7- 7-7/2 0- 0-m 7- 4-m7 9-7 2-7 7- 2-m7add11 0- 0-m 7- 4-m7 9-7 2-7 7- 7-add11 0- 0-m 7- 11-aug 4-m7 9-7 2-7 7- 2-/6 4-m 11-m 0- 7- 4-m7 0- 7- 2-/7 2-/6 4-m 11-m 0- 7- 4-m 9-7 9-m7 2- 7- 2-m7add11 0- 0-m 7- 4-m7 9-7 2-7 7- 2-m7add11 0- 0-m 7- 11-7 4-m7 9-7 2-7 7- 2- 4-m 11-m 0- 7- 4-m7 0- 7- 2-/6 4-m 11-m 0- 7- 9-m7 9-m7add11 2- 7- 2-m7add11 0- 0-m 7- 2-/11 4-m 9-7 2-7 7- 7-7 0- 0-m 7- 11-7 4-m 0- 0-/11 9-m7 7- 11-7 4-m 0- 9-m7add11 7-
58,The Rose,0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 4-m 9-m 5- 2-m7 7- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 4-m 9-m 9-m7 5- 2-m7 7- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 4-m 9-m 5- 7- 7-sus 0- 7- 5- 7- 0-
59,After The Gold Rush,2-sus2 2- 7- 2-sus2 2- 7- 7- 2- 7- 2- 7- 2- 9- 7- 9- 11-m 0- 7- 0- 2- 9- 0- 7- 2- 9- 0- 7- 2- 7- 2- 7- 2- 9- 7- 9- 11-m 0- 7- 0- 2- 9- 0- 7- 2- 9- 0- 7- 2- 7- 2- 7- 2- 9- 7- 9- 11-m 0- 7- 0- 2- 9- 0- 7- 2- 9- 0- 7- 2- 7- 2- 7- 2- 9- 7- 9- 11-m 0- 7- 0- 2- 9- 0- 7- 2- 9- 0- 7- 2-sus2 2-
60,Soldier Of Fortune,7-m 2-m 0- 7-m 7-m 5- 7-m 2-m 7-m 5- 7-m 2-m 10- 0- 7-m 3- 5- 10- 2- 7-m 5- 10- 3- 0-m 2-m 7-m 7-m 0- 7-m 0- 7-m 10- 0- 7-m 7-m 5- 7-m 2-m 7-m 5- 7-m 2-m 10- 0- 7-m 3- 5- 10- 2- 7-m 5- 10- 3- 0-m 2-m 7-m 7-m 5- 10- 3- 0-m 2-m 7-m 3- 2-m7 7-
61,I Will Always Love You,0- 7- 0- 7- 4-m 0- 2- 0- 7- 4-m 2- 0- 2- 7- 2- 7- 4-m 2- 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 7- 2- 7- 4-m 2- 0- 2- 7- 2- 7- 4-m 2- 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 7- 2- 7- 4-m 2- 0- 2- 7- 2- 7- 4-m 2- 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7-
62,Hotel California,11-m 6-7 9- 4-7 7- 2- 4-m 11-m 6-7 9- 4-7 7- 2- 4-m 6-7 11-m 6-7 9- 4-7 7- 2- 4-m 6-7 7- 2- 6-7 11-m 7- 2- 4-m 6-7 11-m 6-7 9- 4-7 7- 2- 4-m 6-7 11-m 6-7 9- 4-7 7- 2- 4-m 6-7 7- 2- 6-7 11-m 6-7 7- 2- 4-m 6-7 11-m 6-7 9- 4-7 7- 2- 4-m 6-7 11-m 6-7 9- 4-7 7- 2- 4-m 6-7
63,Ziggy Stardust,7- 2- 0-add9 7-/11 7-/9 7- 11-m 0- 11- 0- 2- 7- 4-m 9- 0- 7- 11-m 0- 11- 0- 2- 7- 4-m 9- 0- 9-m 7-5 5-5 7-5 9-m 7-5 5-5 7-5 9-m 7-5 5-5 7-5 2- 2-sus2 2- 4- 7- 2- 0-add9 7-/11 7-/9 7- 11-m 0- 11- 0- 2- 7- 4-m 9- 0- 9-m 7-5 5-5 7-5 9-m 7-5 5-5 7-5 9-m 7-5 5-5 7-5 2- 2-sus2 2- 4- 7- 2- 0-add9 7-/11 7-/9 7- 2- 0-add9 7-/11 7-/9 7- 2- 0-add9 7-
64,The Wreck Of The Edmund Fitzgerald,9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2 4-m 7- 2- 9-sus2
65,Our House,9- 9-maj7 6-m 9- 2- 9- 2- 2- 4- 9- 9-maj7 6-m 9- 2- 9- 2- 4- 2- 4- 9- 9-maj7 6-m 9- 2- 5- 9- 9-maj7 6-m 9- 2- 9- 2- 4- 9- 9-maj7 6-m 9- 2- 9- 2- 4- 2- 4- 9- 9-maj7 6-m 9- 2- 5- 9- 9-maj7 6-m 9- 2- 9- 2- 9- 2- 9- 2- 11-m 2- 9- 9-maj7 6-m 9- 2- 9- 2- 4- 4-7 9- 9-maj7 6-m 9- 2- 5- 9- 9-maj7 6-m 9- 2- 9- 2- 9- 2- 9- 2- 11-m 2- 9- 9-maj7 6-m 9- 2- 5- 9- 9-
66,Bad Bad Leroy Brown,7- 2-7 9-7 11-7 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 2-7 7- 9-7 11-7 0- 2-7 0- 7- 11-7 0- 2-7 0- 7-
67,Moondance,9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 2-m7 7- 9-m7 7-13 2-m7 7- 9-m7 7-13 2-m7 7- 9-m7 7-13 2-m7 4-7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 4-7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 2-m7 9-m7 2-m7 9-m7 2-m7 9-m7 2-m7 4-7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 4-7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 2-m7 7- 9-m7 7-13 2-m7 7- 9-m7 7-13 2-m7 7- 9-m7 7-13 2-m7 4-7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 4-7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 2-m7 7- 9-m7 7-13 2-m7 7- 9-m7 7-13 2-m7 7- 9-m7 7-13 2-m7 4-7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 2-m7 9-m 4-7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m 11-m11/4 9-m7 11-m7 9-m7 7-13 5-13 4-m 2-m 2-m 9-m7
68,Maggie May,9- 7- 2- 9- 9- 7- 2- 9- 7- 2- 7- 2- 7- 9- 4-m 6-m 4-m 4-m 9- 4-m 9- 4-m 9- 7- 2- 9- 7- 2- 9- 7- 2- 7- 2- 7- 9- 4-m 6-m 4-m 4-m 9- 4-m 9- 4-m 9- 7- 2- 9- 7- 2- 9- 7- 2- 7- 2- 7- 9- 4-m 6-m 4-m 4-m 9- 4-m 9- 4-m 9- 7- 2- 9- 7- 2- 9- 7- 2- 7- 2- 7- 9- 4-m 6-m 4-m 4-m 9- 4-m 9- 4-m 9- 7- 2-
69,The Joker,7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 2- 0- 7- 0- 7- 0- 7- 0- 2- 2-7 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 7- 0- 7- 0- 2- 0- 7- 0- 7- 0- 7- 0- 2- 2-7 7- 0- 7- 0- 7- 0- 2- 0- 7- 0- 7- 0- 7- 0- 2- 2-7 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7- 7- 0- 2- 0- 7-
70,Listen To The Music,4- 9- 4- 9- 4- 9- 4- 9- 4- 9- 4- 1-m 11- 9- 9- 4- 9- 4- 9- 4- 1-m 11- 9- 4- 1-m7 9- 1-m7 9- 1-m7 9- 6-7 9- 4- 9- 4- 9- 4- 9- 4- 1-m 11- 9- 9- 4- 9- 4- 9- 4- 1-m 11- 9- 9- 4- 1-m7 9- 1-m7 9- 1-m7 9- 6-7 9- 4- 2-/4 9-/4 4- 4- 2-/4 9- 9- 1-m7 9- 1-m7 9- 1-m7 9- 6-7 9- 1-m7 9- 1-m7 9- 1-m7 9- 6-7 9- 1-m7 9- 1-m7 9- 1-m7 9- 6-7 9-
71,Mr Blue Sky,5- 4-m7 9- 2-m 7- 4-m 9- 10- 10-/0 5- 10-/0 5- 4-m7 9- 2-m 7- 4-m 9- 10- 10-/0 5- 10-/0 2-m 5-/0 10- 5-/9 7-m 5- 3- 10- 2-m 5-/0 10- 5-/9 7-m 5- 3- 10- 10-/0 5- 4-m7 9-7 2-m 7- 4-m 9-7 10- 10-/0 5- 10-/0 5- 4-m7 9-7 2-m 7- 4-m 9-7 10- 10-/0 5- 10-/0 2-m 5-/0 10- 5-/9 7-m 5- 3- 10- 2-m 5-/0 10- 5-/9 7-m 5- 3- 10- 2-m 5-/0 10- 5-/9 7-m 5- 3- 10- 10-/0 5- 4-m7 9-7 2-m 7- 4-m 9-7 10- 10-/0 5- 10-/0 5- 4-m7 9- 2-m 7- 4-m 9- 10- 10-/0 1- 3- 2-m 2-m 5-/0 10- 5-/9 7-m 5- 3- 10- 2-m 5-/0 10- 5-/9 7-m 5- 3- 10-
