,0,1
1264,Spaceman,4- 1-m 4- 9- 9- 1-m 8-m 11- 4- 4- 4- 4- 11- 1-m 11- 11- 4- 4- 4- 4- 11- 1-m 11- 11- 9- 11- 1-m 8-m 9- 11- 1-m 8-m 9- 11- 8-m 1-m 11- 11- 11- 11- 4- 1-m 4- 9- 9- 1-m 8-m 11- 4- 4- 4- 4- 11- 1-m 11- 11- 4- 4- 4- 4- 11- 1-m 11- 11- 9- 11- 1-m 8-m 9- 11- 1-m 8-m 9- 11- 8-m 1-m 11- 11- 11- 11- 4- 1-m 4- 9- 9- 1-m 8-m 11- 4- 1-m 4- 9- 9- 1-m 8-m 11- 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 1-m 9- 11- 9- 8-m 1-m 11- 4- 6-m 9- 11- 4- 8-m 9- 8-m 11- 1-m 9- 11- 4- 8-m 9- 8-m 11- 1-m 9- 11- 4- 1-m 4- 9- 9- 1-m 8-m 11- 4- 1-m 4- 9- 9- 1-m 8-m 11-
1265,Sober,4-m 0- 7- 4-m 0- 4-m 4-m 0- 7- 4-m 0- 4-m 7- 0- 4-m 7- 9-m 4-m 7- 0- 4-m 7- 9-m 4-m 0- 7- 9-m 4-m 0- 7- 9-m 4-m 4-m 0- 7- 4-m 0- 4-m 4-m 0- 7- 4-m 0- 4-m 7- 0- 4-m 7- 9-m 4-m 7- 0- 4-m 7- 9-m 4-m 0- 7- 9-m 4-m 0- 7- 9-m 4-m 0- 7- 9-m 4-m 0- 7- 9-m 4-m 0- 7- 4-m 2- 0- 7- 2- 4-m 0- 7- 4-m 0- 4-m 0- 7- 9-m 4-m 0- 7- 9-m 4-m 0- 7- 4-m
1266,Holy Is The Lord,7- 0- 2- 7-/11 0- 2- 7- 0- 2- 7-/11 0- 2- 9- 0- 7-/11 0- 2- 4-m 0- 2- 7-/11 0- 2- 4-m 0- 2- 4-m 0- 2- 7- 0- 2- 4-m 0- 2- 7- 0- 2- 4-m 0- 2- 9- 0- 9- 0- 7-/11 0- 2- 4-m 0- 2- 7-/11 0- 2- 4-m 0- 2- 4-m 0- 2- 7- 2-/6 5- 0- 7- 2-/6 5- 0- 9- 0- 9- 0- 7-/11 0- 2- 4-m 0- 2- 7-/11 0- 2- 4-m 0- 2- 4-m 0- 2-
1267,Vertigo,2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 4- 2- 7- 9- 4- 2- 7- 2- 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 9- 4- 2- 7- 9- 4- 2- 7- 2- 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 7- 2- 9- 7- 2- 9- 7- 2- 9- 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 4- 2- 4- 2- 7- 4- 2- 7- 9- 4- 2- 7- 9- 4- 2- 9- 2- 4- 2- 9- 2- 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 2-5 4-5 2-5 4-5 2-5 4-5 9-5 8-5 7-5 4-5
1268,There Is No Greater Love,9-/11 11-7#11 4-maj7 9-9 8-m9 8-7(b13) 6-6 6-m7 9-/11 11-7#11 11-7#11 4-maj7 9-9 8-m7 8-7(b13) 6-6 9-/11 4-maj7 3-m7b5 8-7 1-m 3-m7b5 8-7 1-m 6-9 6-m7 11-9 4-maj7 9-9 8-m7 8-7(b13) 6-6 11-9 4-maj7
1269,The Great Beyond,9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 0- 7-/11 9-m 0- 7-/11 9-m 0- 7-/11 9-m 7- 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 0- 7-/11 9-m 0- 7-/11 9-m 0- 7-/11 9-m 7- 9-m 0- 7- 2-sus2 9-m 0- 7- 9-m 0- 7- 2- 0- 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 9-m7 2-sus2 0- 7-/11 9-m 0- 7-/11 9-m 0- 7-/11 9-m 7- 9-m 0- 7- 2-sus2 9-m 0- 7- 9-m 0- 7- 2- 0- 9-m 0- 7- 2-sus2 9-m 0- 7- 9-m 0- 7- 0- 0- 9-m 0- 7- 2-sus2 9-m 0- 7- 9-m 0- 7- 2- 0- 9-m 0- 7- 2-sus2 9-m 0- 7- 9-m 0- 7- 0- 0- 4-m
1270,The Bitter End,4-m 4-m 0- 4-m 0- 4-m 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 4-m 4-m 4-m 0- 0- 4-m 4-m 0- 0- 4-m 4-m 0- 0- 0- 4-m 0-maj7 4-m7
1271,The Real Slim Shady,7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0-
1272,Feel,2-m 9-m 2-m7 4-m7 9-/1 7-m 2-m/5 9- 2-m 2-m/0 9-/1 7-m 2-m 5- 9- 2-m 2-m/0 9-/1 7-m 2-m 5- 9- 9- 10- 5- 10- 5- 0- 1- 2-m 2-m/0 9-/1 7-m 2-m 5- 9- 2-m 2-m/0 9-/1 7-m 2-m 5- 9- 9- 10- 5- 10- 5- 0- 10- 5- 0- 0-/1 2-m 9- 10- 5- 10- 5- 0- 9- 10- 5- 0- 10- 5- 0- 0-/1
1273,Rock Your Body,5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5- 7- 7- 9- 4-m 11-m7 0-maj7 2- 4-m7 9-m9 11-m7 0-maj7 2- 4-m7 5-maj9 11-m7 0-maj7 2- 4-m7 9-m9 11-m7 0-m9 0-/2 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5-/7 7-/9 4-m 5- 7- 7- 9- 4-m
1274,People,7- 2- 7- 11-7 0- 7- 2- 7- 2- 7- 11-7 0- 7- 2- 7- 11-7 0- 7- 2- 7- 2- 7- 11-7 0- 7- 2- 7- 11-7 0- 7- 2- 7- 2- 7- 11-7 0- 7- 2- 7- 11-7 0- 7- 2- 7- 11-7 0- 7- 2- 7-
1275,Lady Marmalade,7-m 0- 7-m 0- 7-m 0- 0-m 2-m 2-7 7-m 0- 7-m 0- 7-m 0- 0-m 7-m 7-m 0- 7-m 0- 7-m 0- 7-m 0- 0-m 2-m 2-7 7-m 0- 7-m 0- 7-m 0- 0-m 7-m 7-m 0- 7-m 0- 7-m 0- 7-m 0- 7-m 0- 7-m 0- 7-m 0- 7-m 0- 7-m 0- 0-m 7-m 2-m 2-7 2-m 2-7 7-m 0- 7-m 0- 0-m 2-m 2-7 7-m 0- 7-m 0- 0-m 2-m 2-7 7-m 0- 7-m 0- 7-m 0- 0-m 7-m 7-m 0- 7-m 0- 7-m 0- 7-m 0-
1276,Long Way Home,9- 9- 9- 9- 6-m 6-m 2- 9- 9- 2- 9- 4- 9- 9- 9- 9- 9- 6-m 6-m 2- 9- 9- 2- 9- 4- 9- 9- 9- 9- 9- 6-m 6-m 2- 4- 9- 2- 2- 9- 4- 9- 4- 9- 2- 4- 4- 9- 9- 9- 9- 6-m 6-m 2- 4- 9- 2- 2- 9- 4- 9- 9- 2- 9- 4- 9- 9- 2- 9- 4- 9-
1277,I Still Believe,2-2 9-sus7 2-2/6 6- 7-2 7-6 11-m 2-2 9-sus7 2-2/6 7-2 2-2 9-sus7 2-2/6 7-2 7-2 7-2 2-2 9-sus7 2-2/6 7-2 2-2 9-sus7 2-2/6 7-2 2-2 9-sus7 2-2/6 7-2 2-2 9-sus7 2-2/6 7-2 11-m 9- 7-2 11-m 9- 7- 2- 9- 7-6 2- 9- 7-6 2- 9- 7-6 2- 9- 7-6 2-2 9-sus7 2-2/6 7-2 2-2 9-sus7 2-2/6 7-2 2-2 9-sus7 2-2/6 7-2 2-2 9-sus7 2-2/6 7-2 11-m 9- 7-2 11-m 9- 7- 11-m 9- 7- 9- 11-m 9- 7- 9- 11-m 9- 7- 9- 11-m 7- 9-sus7
1278,Three Wooden Crosses,0- 0-/11 9-m 9-m7/7 0- 0-/11 9-m 9-m7/7 5- 0- 7- 0- 0-/11 9-m 9-m7/7 5- 7- 0- 2-m 7- 2-m 7- 7-sus4 0- 0-/11 9-m 9-m7/7 5- 0- 7- 0- 0-/11 9-m 9-m7/7 5- 7- 0- 0- 0-/11 9-m 9-m7/7 5- 0- 7- 0- 0-/11 9-m 9-m7/7 5- 7- 0- 2-m 7- 2-m 7- 7-sus4 0- 0-/11 9-m 9-m7/7 5- 0- 7- 0- 0-/11 9-m 9-m7/7 5- 7- 0- 9-m 7- 5- 0- 7- 7-sus4 9-m 9-m7/7 5- 5- 2-m 7- 7-sus4 0- 0-/11 9-m 9-m7/7 5- 0- 7- 0- 0-/11 9-m 9-m7/7 5- 7- 0- 0- 0-/11 9-m 9-m7/7 0-
1279,Come Thou Fount Of Every Blessing,7- 2- 7- 0- 2- 7- 7- 2- 7- 0- 2- 7- 7- 4-m 0- 2- 7- 2- 7- 2- 7- 0- 2- 7- 7- 2- 7- 0- 2- 7- 7- 2- 7- 0- 2- 7- 7- 4-m 0- 2- 7- 2- 7- 2- 7- 0- 2- 7- 7- 2- 7- 0- 2- 7- 7- 2- 7- 0- 2- 7- 7- 4-m 0- 2- 7- 2- 7- 2- 7- 0- 2- 7-
1280,Soulmate,9-m 5- 9-m 5- 9-m 5- 9-m 5- 2-m 4-m 4- 9-m 5- 9-m 5- 9-m 5- 2-m 4-m 4- 9-m 2-m 7- 5-maj7 9-m 2-m 7- 5- 9-m 5- 9-m 5- 9-m 5- 2-m 4-m 4- 9-m 2-m 7- 5- 9-m 2-m 7- 5- 9-m 5- 9-m 5- 9-m 7- 9-m 2-m 7- 5- 9-m 2-m 7- 5- 9-m 2-m 7- 5- 9-m 2-m 7- 5- 9-m 5- 9-m
1281,Say It Right,4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m 4-m 2- 0- 9-m
1282,Kathleen,9- 9-sus2 6-m 2- 4- 4-7 9-maj7 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 6-m 2- 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 6-m 2- 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9-maj7 4- 6-m 2- 4-7 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 6-m 2- 2- 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 6-m 2- 2- 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11 9- 9-sus2 9-sus4/11
1283,Cant Fight The Moonlight,8- 7- 5- 5- 5- 7- 11-m 4-m 9- 7- 11-m 4-m 9- 7- 4-m 2-/6 4-m 2-/6 7- 7-7 0-m 5-m 10- 8- 7- 0-m 5-m 10- 8- 7- 5-m 7-7 7- 0-m 5-m 10- 8- 7- 0-m 5-m 10- 8- 7- 5-m 7-7 5-m 7-7 7- 9- 10- 11-m 4-m 9- 5-m 3- 5-m 3- 8- 8-7 1-m 6-m 11- 9- 8- 1-m 6-m 6-m 8-7
1284,The Lime Tree,0- 7- 9-m 0- 7- 9-m 0- 7- 9-m 0- 7- 9-m 4-m 0- 7- 9-m 4-m 0- 7- 9-m 0- 7- 9-m 0- 7- 9-m 0- 7- 9-m 0- 7- 9-m 4-m 0- 7- 9-m 4-m
1285,Trouble,4- 9-2 11- 4- 9- 4- 9- 11- 4- 9- 4- 9- 11- 9- 4- 9- 11- 9- 4- 9- 11- 4- 9- 4- 9- 11- 4- 9- 4- 9- 11- 4- 9- 4- 9- 11- 4- 9- 4- 9- 11- 4- 9-
1286,Rainbow,4- 6-m 4- 6-m 7- 6-m 4- 4-/6 8-m 1-m 0-M7 6-m 8-m 1-m 0-M7 6-m 8-m 11- 4- 6-m 8-m 8-7 1-m 6- 6-m 11- 4- 6-m 8-m 8-7 1-m 6- 6-m 11- 1-m 6-m 11- 8-m 1-m 6-m 11- 8-m 6-m 8-m 11- 6-m 8-m 11- 11-7 4- 6-m 8-m 8-7 1-m 6- 6-m 11- 0-M7
1287,Tonight,2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 4- 7- 4- 9- 4- 7- 4- 9- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 4- 7- 4- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 2- 7- 4- 7- 4- 9- 4- 7- 4- 9- 2- 7- 2- 7- 2- 7- 2- 7- 4- 7- 4- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 7- 2- 7- 2- 7- 2- 7- 4- 7- 4- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 11-m 7- 9- 2- 7- 2- 7-
1288,Tuliro,6- 10-m 11- 11-m 6- 10-m 11- 11-m 6- 10-m 11- 11-m 6- 10-m 11- 11- 8-m 6- 10-m 11- 8-m 1-5 2-5 3-5 1-5 2-5 3-5 2-5 1-5 2-5 3-5 2-5 11- 11-m 6- 10-m 11- 11-m 6- 10-m 11-m 6- 10-m 11- 11-m 6- 10-m 11- 11- 8-m 6- 10-m 11- 8-m 1-5 2-5 3-5 1-5 2-5 3-5 2-5 1-5 2-5 3-5 2-5 11- 11-m 6- 10-m 11- 8-m 6- 10-m 11- 8-m 1-5 2-5 3-5 2-5 1-5 2-5 3-5 2-5 11- 11-m
1289,Found A Way,4- 9- 11- 4- 9- 11- 4- 9- 11- 4- 9- 11- 1-m 6- 9- 9-m 4- 6- 9- 9-m 4- 6- 9- 9-m 4- 6- 9- 6- 9- 9-m 4- 9- 11- 4- 9- 11- 4- 9- 11- 4- 9- 11- 1-m 6- 9- 9-m 4- 6- 9- 9-m 4- 6- 9- 9-m 4- 6- 9- 6- 9- 9-m 4- 4- 4- 4- 4- 4- 1-m 6- 9- 9-m 4- 6- 9- 9-m 4- 6- 9- 9-m 4- 6- 9- 6- 9- 9-m 4-
1290,Emmanuel Hallowed Manger Ground,0- 5-2 7-2 0-sus 0- 0-/4 5-2 0-/7 7- 0- 5-/0 0- 5-2 7-2 0-sus 0- 0-/4 5- 5-2 0-/7 7- 0- 5-/0 0- 7- 0-2 4- 5- 5-2 0-/4 5- 0-/7 7- 0- 7- 0-2 4- 5- 0-/4 5- 0-/7 0- 0- 5- 5-2 7- 0-sus 0- 0-/4 5- 5-2 0-/7 5-2 9- 2-m7 7- 0- 0-/4 5- 5-2 0-/7 7- 0-
1291,Angels We Have Heard On High,4- 11- 8-m 9- 4- 11- 4- 4- 11- 4- 4- 11- 4- 4- 11- 4- 4-/8 9- 4-/8 11- 4- 6-m 9- 11- 4- 11- 8-m 9- 4-/8 9- 4-/8 11- 4- 6-m 9- 11- 4-/8 9- 4- 11- 6-m 1-m 9- 11- 4- 4- 11- 8-m 9- 4-/8 9- 4-/8 11- 4- 6-m 9- 11- 4-/8 9- 4- 11- 4- 6-m 9- 11- 4- 1-m 9- 11- 4- 6-m 9- 11-
1292,Fum Fum Fum,9-m 2-m 4- 9-m 4- 9-m 9-m 2-m 4- 9-m 4- 9-m 0- 7- 0- 7- 0- 7- 0- 2-m 4- 2-m 4- 9-m 4- 9-m 0- 7- 0- 7- 0- 7- 0- 2-m 4- 2-m 4- 9-m 4- 9-m 9-m 2-m 4- 9-m 4- 9-m 9-m 2-m 4- 9-m 4- 9-m 0- 7- 0- 7- 0- 7- 0- 2-m 4- 2-m 4- 9-m 4- 9-m 0- 7- 0- 7- 0- 7- 0- 2-m 4- 2-m 4- 9-m 4- 9-m 9-m 2-m 4- 9-m 4- 9-m 9-m 2-m 4- 9-m 4- 9-m 0- 7- 0- 7- 0- 7- 0- 2-m 4- 2-m 4- 9-m 4- 9-m 0- 7- 0- 7- 0- 7- 0- 2-m 4- 2-m 4- 9-m 4- 9-m
1293,Mary Did You Know,2-m 0- 7-m7 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 7-m7 0- 5- 0-/4 2-m 7-m7 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 7-m7 0- 5- 0-/4 2-m 7-m7 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 10- 0- 2-m 0- 10- 7-m7 0- 2-m 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 2-m 0- 7-m7 9-7sus4 9-7 7-m7 0- 5- 0-/4 2-m 7-m7 9-7 2-m 0- 7-m7 9-7sus4 9-7 2-m
1294,Na Zawsze I Na Wieczność,9-m 7- 5- 9-m 9-m 7- 5- 9-m 9-m 7- 5- 9-m 9-m 7- 5- 9-m 9-m 7- 5- 9-m 5- 9-m 5- 9-m 5- 9-m 5- 4- 9-m 7- 5- 9-m 9-m 7- 5- 9-m 9-m 7- 5- 9-m 9-m 7- 5- 9-m 9-m 7- 5- 9-m 9-m 7- 5- 9-m 5- 9-m 5- 9-m 5- 9-m 5- 4- 9-m 7- 5- 9-m 9-m 7- 5- 9-m 5- 9-m 5- 9-m 5- 9-m 5- 4- 9-m
1295,Must Be Doin Somethin Right,7- 7-/11 0- 2- 4-m 0- 7- 4-m 0- 7- 11-m7 0- 7- 2-/6 4-m 0- 2- 7-/2 2-7 7- 7-/11 0- 2- 7- 9-m7 7-/11 0-add9 4-m 7- 7-/11 0- 2- 4-m 0- 7- 4-m 0- 7- 11-m7 0- 7- 2-/6 4-m 0- 2- 7-/2 2-7 7- 7-/11 0- 2- 7- 9-m7 7-/11 0-add9 4-m 0- 7- 7-/11 0- 2- 7- 9-m7 7-/11 0-add9 4-m 0- 7- 11-m7 0- 4-m 0- 7- 7-/11 0- 4-m 0- 7- 7-/11 0- 4-m 0- 7- 7-/11 0-
1296,This I Promise You,7- 9-m 5- 7- 7- 9-m 5- 7- 5- 7- 0- 7- 9-m 5- 5-m 7- 0- 7- 9-m 5- 0- 7- 5- 0- 7- 9-m 5- 7- 7- 9-m 5- 7- 5- 7- 0- 0-/11 9-m 5- 5-m 7- 0- 7- 9-m 5- 0- 7- 5- 0- 0- 7- 9-m 5- 0- 7- 5- 0- 2-m7 7- 2-m7 7- 0- 7- 5- 9-m 7- 0- 7- 9-m 5- 0- 7- 5- 0- 0- 7- 9-m 5- 0- 7- 5- 0- 7- 5- 0-
1297,Black Creek,2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5- 0- 2-m 2-m 5-maj7 0- 2-m 2-m 5-maj7 0- 2-m 5- 0- 7- 5- 0- 2-m 5- 0- 7- 5- 0- 2-m 5-maj7 0- 2-m 2-m 5-maj7 0- 2-m 2-m 5-maj7 0- 2-m 5- 0- 7- 5- 0- 2-m 5- 0- 7- 5- 0- 2-m 5-maj7 0- 2-m 2-m 5-maj7 0- 2-m 2-m 5-maj7 0- 2-m 2-m 5-maj7 0- 2-m 5- 0- 7- 5- 0- 2-m 5- 0- 7- 5- 0- 2-m 5- 0- 2-m
1298,Eres,9-m 0- 4- 4-7 9-m 0- 4- 4-7 9-m 0- 4- 4-7 2-m 2-sus2 2-sus4 4- 4-7 9-m 0- 4- 4-7 9-m 0- 4- 4-7 9-m 0- 4- 4-7 2-m 2-sus2 2-sus4 4- 4-7 9-m 0- 4- 4-7 2-m 4-7 9-m 9-m/11 0- 0-/4 2-m 7- 8-dim7 2-m 2-m/0 2-m/11 2-m/9 4-7 9-m 0- 4- 4-7 9-m 0- 4- 4-7 4-7 9-m 0- 4- 4-7 9-m 0- 4- 4-7 2-m 2-sus2 2-sus4 4- 4-7 9-m 0- 4- 4-7 2-m 4-7 9-m 9-m/11 0- 0-/4 2-m 7- 8-dim7 2-m 2-m/0 2-m/11 2-m/9 4-7 9-m 0- 5- 4-7 9-m 0- 5- 4-7 9-m 0- 5- 4-7
1299,Hey Hey My My,9-m 2-sus2 5-maj7 0- 7- 9-m 2-sus2 5-maj7 0- 7- 9-m 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 0- 7- 9-m 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 0- 7- 9-m 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 0- 7- 9-m 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 9-m 2-sus2 5-maj7 0- 7- 9-m 5-maj7 9-m 2-sus2 5-maj7
